cell_line_id,ABC_transporters,Amidoxime_reducing_complex,Amino_acid_metabolism,Apoptosis,Autophagy,Biotin_utilizing_proteins,Branched-chain_amino_acid_dehydrogenase_complex,Branched-chain_amino_acid_metabolism,CIII_assembly_factors,CIII_subunits,CII_assembly_factors,CII_subunits,CIV_assembly_factors,CIV_subunits,CI_assembly_factors,CI_subunits,CV_assembly_factors,CV_subunits,Calcium_cycle,Calcium_homeostasis,Calcium_uniporter,Carbohydrate_metabolism,Cardiolipin_synthesis,Carnitine_shuttle,Carnitine_synthesis_and_transport,Catechol_metabolism,Chaperones,Cholesterol_bile_acid_steroid_synthesis,Choline_and_betaine_metabolism,Coenzyme_A_metabolism,Coenzyme_Q_metabolism,Complex_I,Complex_II,Complex_III,Complex_IV,Complex_V,Copper_metabolism,Creatine_metabolism,Cristae_formation,Cytochromes,Detoxification,EF_hand_proteins,Electron_carriers,Fatty_acid_oxidation,Fe-S-containing_proteins,Fe-S_cluster_biosynthesis,Fission,Folate_and_1-C_metabolism,Fusion,GABA_metabolism,Gluconeogenesis,Glutamate_metabolism,Glycine_cleavage_system,Glycine_metabolism,Glyoxylate_metabolism,Heme-containing_proteins,Heme_synthesis_and_processing,Immune_response,Import_motor,Intramitochondrial_membrane_interactions,Iron_homeostasis,Itaconate_metabolism,Ketone_metabolism,Kynurenine_metabolism,Lipid_metabolism,Lipoate_insertion,Lysine_metabolism,MIA40,MICOS_complex,Malate-aspartate_shuttle,Metabolism,Metals_and_cofactors,Mitochondrial_central_dogma,Mitochondrial_dynamics_and_surveillance,Mitochondrial_permeability_transition_pore,Mitochondrial_ribosome,Mitochondrial_ribosome_assembly,Mitophagy,Molybdenum_cofactor_synthesis_and_proteins,NAD_biosynthesis_and_metabolism,Nucleotide_import,Nucleotide_metabolism,Nucleotide_synthesis_and_processing,OXPHOS,OXPHOS_assembly_factors,OXPHOS_subunits,Organelle_contact_sites,Phospholipid_metabolism,Polycistronic_mtRNA_processing,Preprotein_cleavage,Proline_metabolism,Propanoate_metabolism,Proteases,Protein_homeostasis,Protein_import_and_sorting,Protein_import_sorting_and_homeostasis,Pyruvate_metabolism,Q-linked_reactions_other,ROS_and_glutathione_metabolism,Respirasome_assembly,SAM,SLC25A_family,Selenoproteins,Serine_metabolism,Sideroflexins,Signaling,Small_molecule_transport,Sulfur_metabolism,TCA-associated,TCA_cycle,TIM22_carrier_pathway,TIM23_presequence_pathway,TOM,Tetrahydrobiopterin_synthesis,Trafficking,Transcription,Translation,Translation_factors,Type_II_fatty_acid_synthesis,Urea_cycle,Vitamin_A_metabolism,Vitamin_B12_metabolism,Vitamin_B2_metabolism,Vitamin_D_metabolism,Vitamin_metabolism,Xenobiotic_metabolism,cAMP-PKA_signaling,fMet_processing,mt-mRNA_modifications,mt-rRNA_modifications,mt-tRNA_modifications,mt-tRNA_synthetases,mtDNA_maintenance,mtDNA_nucleoid,mtDNA_repair,mtDNA_replication,mtDNA_stability_and_decay,mtRNA_granules,mtRNA_metabolism,mtRNA_stability_and_decay
ACH-000866,3.48051241525,5.5285844,4.138077763455556,4.595859721714286,5.238789807222222,4.12021838,4.524606933333334,5.211052612,5.095738683333334,8.18446371,4.84125895,7.1494401,5.4358317199999995,6.867702664761905,5.018389686363637,8.358479593181816,4.92295772,8.919227852631579,5.2033062954444445,5.635056395458332,4.7295033765,4.701009745666665,4.525111940666666,4.74694722,4.6609986,2.2754126036666666,6.07548648,3.7633844196428567,3.4675978814285715,4.10816628,4.493085561538461,7.245116290909092,5.995349524999999,7.026191824999999,6.025425638431373,8.086671575000002,5.848037357142856,2.677665035,6.420964430000001,8.533279575,5.00896792982,4.834080969,5.149399773333333,4.342937587045456,5.312764176451613,5.073841634782608,4.53826024,3.8831207190476196,5.1543643,3.748827457142857,4.980348533333333,4.476221874999999,4.21464955,3.9204024246666664,3.394936875,5.316879316923077,4.244410188125,2.730822032,4.936576916666667,5.0312836333333335,5.328435600000001,3.7598966333333337,4.435278982125,3.8622404333333336,4.382346113289256,3.76246395,5.7676937937499995,4.6209793333333335,5.728543042857143,5.775317666666667,4.567573664702406,4.767299255573769,5.300555376419212,5.052957748640778,6.705861076,5.998819830487806,5.018282070833334,5.423594495000001,4.498455320000001,3.354998791428571,4.8998491532,5.069768971800001,5.508625441666667,6.923011091377245,5.25168661617647,8.053056057600001,5.3676553857142855,4.703686400434783,5.25812153076923,5.480434474999999,5.255952883333333,4.2183264000000005,4.923683921428571,5.2144777654,5.652899966666666,5.426546276117648,4.117426111,3.9188980272727276,6.24057215,7.034392425,5.9622943,4.099106486549019,6.617522920000001,4.24378916,4.9240061,4.780949516791668,4.3564760264352955,4.380359263636364,4.502921346666667,6.506871431578946,4.343216766666667,6.72709945,6.5278346222222225,4.379728633333333,4.200372045714286,4.8475251375,5.522958216993467,5.215643400000001,4.661667877777777,2.0556897385714286,2.9131033559999997,4.774670475,5.0283441,2.452514655,4.162725687755102,3.786037999608696,2.776941009166667,3.2678494666666666,4.872524974999999,4.79231198888889,4.700762281818182,4.74942055,5.087368954838711,5.1476191,5.2617427,5.145243014285714,4.468966600000001,4.818426928571428,4.955409736842105,5.329906470588235
ACH-000867,3.233811875,4.246472215,3.8449155946999998,4.0679023246,4.901181474444444,5.04887668,4.374802866666667,5.163874184000001,4.797495116666666,7.778575720000001,4.640518374999999,7.79359015,4.992173093333333,6.61738466047619,4.630927031818182,7.851108747727273,4.31167156,8.595011757894735,4.603526705555557,4.6848293911250005,4.022289008333334,4.554127266805556,3.695906522666666,3.3077020599999996,3.2506985166666666,2.8823866816666666,5.650738004,3.2961779276428564,4.131553547142857,4.3541305,4.076994684615385,6.777714842424242,6.2170542625,6.66067049375,5.661377856274508,7.702649216666664,5.174096657142856,3.62336855,5.77795255,8.499702599999999,4.316664299519998,3.6751965745454545,4.9585691160000005,4.128423067500001,4.924671532258063,4.549591304347827,4.361929253333333,3.762800055238095,4.5848482,4.013534414285714,5.0019887,4.0571213212499995,4.5693448625,4.227163216733333,2.518762212125,5.256385285307692,3.6740925526249995,3.29732468,4.190750665833334,5.120214222222222,4.9348711000000005,3.3568990999999997,4.77995255,3.4275786533333332,4.122003117636363,3.803627825,5.7498506562500005,4.481471766666667,5.036068128571429,5.694782150000001,4.183605859577678,4.321641260959016,4.847287427947598,4.596650467000001,5.842924152428572,5.464054656097559,4.686016241666666,5.024543217142856,2.852938172,3.012725430428571,4.0446875592,4.5009271493,4.800108215833332,6.538994630958086,4.8578148294117645,7.679114319699997,5.024435335714286,4.351808136521739,4.935645576923077,5.1870006,4.805026883333333,4.9267529,4.499073699999999,4.8139101994,5.245338599833333,5.056605487788234,3.9596621437499997,3.670884212727273,5.307708475384617,6.3684865749999995,5.645749633333334,3.5005505791960787,5.65971806,4.2088221594,3.6742164399999995,4.155713094104166,3.787112555164707,4.117901454545454,4.192979599999999,6.156948821052632,4.098709833333333,6.208971566666666,6.521415433333334,4.510937366666667,3.6213421,4.63048125,5.031881309803923,4.6758458,4.485626633333333,2.035876814285714,3.12995612,4.2783845750000005,4.073600099999999,2.33603644,4.02331029632653,3.000299818086957,2.266623221666667,3.4256515333333333,3.64484145,4.348605683333334,4.4753350590909085,4.255782663636364,4.523217277419355,4.8677036,4.412500011111111,4.431369735714285,3.0404402000000004,4.486890957142856,4.611375857894738,5.0440158058823545
ACH-000869,3.4694247161250003,4.227422725,3.6990964739555547,4.298493827914286,5.241276349722222,3.4595807199999995,3.9816611166666664,4.576837739999999,4.7095125,7.75506678,5.0577330499999995,6.9544821500000005,5.407276226666667,6.7322926942857135,5.039767018181817,7.715234527272727,4.73291122,8.435848815789472,5.227378022222222,5.247261166666667,4.525207533333334,4.325796790972222,4.110486353333333,3.6217799999999998,3.6180124999999994,2.8267488899999997,6.208952226666667,3.3402425971428573,3.9515596674285716,3.7093012199999995,4.360740823076923,6.823412024242426,6.0061076,6.612983924999999,5.952871242745095,7.664403483333331,5.811231585714286,2.381266175,5.89107762,8.701771375,4.4983467584,4.4246739999999996,4.987866933333334,3.6723214345454536,4.889919961290323,4.915868586956521,4.805197533333332,4.369398074380952,4.909795388888889,3.381126242857143,4.756422777777778,3.9392085650000004,4.217266325,4.018476051466667,3.1135279275,5.118862361538461,3.8258783316874996,3.1924320600000002,5.2412676,5.050568811111112,5.3498526,3.6842722833333337,3.7031581662499997,4.4586144333333335,4.040855757471075,3.769346875,4.909256109999999,4.639914800000001,5.207418942857143,5.805763316666667,4.229922928045952,4.361268552762294,5.11212892489083,4.857533449796115,6.102829142857144,5.796187426829267,4.8659080916666655,5.48441611392857,2.696107512,2.941973047857143,4.455725313,4.76947288625,5.304148805,6.622196902874251,5.186294569117645,7.602252290799999,5.326210757142857,4.627244604347826,4.862265569230769,5.3682780125,4.818694666666667,3.519517175,4.559849699999999,5.0269425641,5.529225031250001,5.243728002411764,3.9092474250000007,3.6373562272727273,5.939650196153845,7.288027250000001,5.3404567,4.016246738235294,6.034270780000001,4.319765768,4.597450719999999,4.6198599831874985,4.310954339752942,4.4101302,4.023456319999999,6.088695399999999,3.682859966666667,6.340794216666667,6.3741401,4.961091333333333,3.917783965285714,4.6609734375,5.347435881045751,5.130053566666667,4.468869466666667,2.304687128571428,3.4042453300000006,4.088777825,5.2214275,2.8005378,4.183670671673469,3.042465483478261,2.4398193155,3.2309637,4.131366475,4.664113266666667,4.555202495454545,4.533049513636365,4.691138612903225,4.914150936363637,4.7593984111111105,4.467796107142857,3.5162655,4.561477342857143,4.794097528947368,5.266327905882353
ACH-000871,3.4540488778749996,5.210311,4.08272409138889,4.852101932857143,5.364617624444444,4.50122674,4.487688683333333,4.78006351,5.038540266666667,7.72987172,5.223268275,7.25140135,5.563823010000002,6.859010197142856,5.250790422727272,7.976096734090911,5.2876873,8.439335015789474,5.0845438,5.214574720208334,4.486017633333333,4.837752233888891,4.365369145333334,5.14112018,4.824589516666666,3.5773065333333336,6.085460146666666,3.5578445082142856,3.4259965071428575,4.46342344,4.942208653846153,7.067661296969698,6.2373348125,6.720622424999999,6.097135381176469,7.782741741666668,5.565868228571428,3.2486029,6.333790210000001,8.5101086,4.7162522373,4.432403172727273,4.357499406,4.133707811818182,5.4509733870967745,5.23827754347826,4.667477399999998,4.282869745714287,5.193748755555555,4.2001818,4.858754044444444,4.766202675000001,4.757060275,3.8453669470000005,2.88152289875,5.288182515384614,4.090410904374999,3.3555667,5.0742253,5.840513066666666,5.10757576,3.6004686500000003,5.1389198149999995,3.8905652533333335,4.2743496623553705,4.05505325,5.007570915624999,4.3999571,5.804053728571428,5.576132633333333,4.5118128075820545,4.792431284672131,5.408850898689954,5.239395277961163,6.358634712142858,6.0239084158536595,5.2139338875000005,5.6304109957142865,4.07785852,3.3045213114285708,4.8908341275,4.821089223124998,5.046532231249999,6.80718785293413,5.432804369117648,7.744783033399999,5.589129507142857,4.470275368695653,5.419045576923078,4.958905562500001,5.1057385,4.322404075000001,4.792867010714287,5.191758376799998,5.568108011145832,5.422252756176472,4.60019228125,2.847459699090909,5.874052421153848,7.2774325,5.7662656666666665,4.319247677254902,5.7636031,4.03038082,4.63162538,4.730130344395833,4.451924963094119,3.7086774363636366,4.64728658,6.183831226315789,4.486232266666666,6.88551095,6.4835657666666675,4.197729566666666,4.747149677142857,4.840334250000001,5.567131264705879,5.27420378,4.493820366666667,1.8496240528571428,3.0535865,4.5311338,5.434198133333333,2.8524026750000004,4.145124585918366,3.5601173702173914,3.117014724333334,3.6470794333333334,4.362576075,5.137681961111111,5.289995986363637,4.702194818181818,5.136680399999998,5.4315428,5.228172244444444,5.092467214285715,4.589799166666666,4.984553,5.150695036842106,5.461894711764707
ACH-000872,2.8620028654999996,4.74952925,3.843387134877779,4.183739091142859,4.97835915,4.50388236,3.9661365833333337,4.708831484000001,4.649402216666667,7.84432616,4.868086775,6.388453975,5.529277773333334,6.576872933333334,4.6856915363636364,8.085904399999997,4.36970126,8.773176563157895,4.67417378888889,4.966483475958333,3.840619850000001,4.2423074993055545,3.7480176056666665,3.8888640180000005,3.8106447316666667,3.76216877,5.963927846666666,3.3597024537857143,3.5696299941428573,3.7668081399999993,4.357113353846153,6.95250011212121,5.628270375,6.64622968125,5.960640486274512,7.855785875,5.554859328571429,1.80168144,5.857510680000001,8.642106125,4.803687328200001,4.0372753,5.123607613333333,3.8415751174999997,5.247381632258064,4.879632747826088,4.611841153333333,3.7346048494761908,4.484194355555555,3.204617767142857,4.520248044444444,3.4288659949999998,4.796318025,3.900701883933334,3.5417224249999997,5.717519931538461,3.7341743249999992,2.90756042,4.220198033333333,4.98667338888889,4.593363600000001,3.7486239833333332,3.6265704587500003,3.9202751333333334,4.006384547338843,3.47166115,5.349790175,4.6197234666666676,5.3105258285714285,5.38302195,4.24678083280087,4.479464542049182,5.146367005676858,4.723622173980581,6.055970288999999,6.069963281707316,4.868571808333333,5.031840107142856,3.64425308,2.9312401592857147,4.2569624943,4.607983195575001,5.154432909166666,6.702853805988025,5.123152229411765,7.777629740000001,5.03842825,4.275509238478262,5.025493969230769,5.143147900000001,4.64323595,3.8056655999999998,4.532916375,4.937845810000001,5.419541370749999,5.166936621129411,3.8710017999999997,3.844153609090909,6.011374830769231,7.439099875,5.7327752,3.6885798548823523,6.6030199,4.81830696,4.767460380000001,4.330736363812501,3.9894981720352956,4.376444409090909,4.0010466,5.9251905368421065,3.8705543666666666,6.781720783333333,6.363813188888891,3.446415033333333,3.9022845757142854,4.542655687499999,5.450659329411767,5.184243593333333,4.616602666666666,2.9825725114285717,2.7955638080000003,4.49286,5.0022339,4.575853449999999,4.158115866918368,3.6509286047826093,2.18083579,3.228073566666667,4.413049975,4.710100405555556,4.663219850000001,4.312216318181818,4.5496910999999995,4.988308472727272,4.7350963111111115,4.547164649999999,3.6776942333333333,4.643017125000001,4.7995121513157875,5.001767841176471
ACH-000873,2.80868511725,4.731413325,3.4434923281111134,3.627105400571428,4.203693106111111,3.3862685400000005,3.2744616433333333,3.9676265664,4.094266166666667,7.322974499999999,3.7589032000000002,6.075520750000001,4.331324303333333,6.624155080952382,4.327257672727273,7.325376181818185,3.9652732399999997,7.884898078947368,4.034502655555555,4.220642329166666,3.3496718666666667,3.6734358685277777,3.6499586686666676,3.5015301800000005,3.325108333333334,3.6795956333333333,5.3314669466666675,3.102726423214286,3.2811209,3.30115956,3.6667458923076928,6.326003345454546,4.917211975000001,6.112208875000002,5.275431094117647,7.0683095708333346,5.256040285714286,1.5065276625,5.119120260000001,8.565660075,4.395939373999999,3.1743393,4.354524750666667,3.3704682495454548,4.176521674193547,4.138265547826087,3.953967506666666,3.415076044761905,4.544960355555556,3.3634793857142857,3.572462368444445,3.897137175,4.077445225,3.496724013333333,2.9325679525000004,5.222104154076923,3.41250139,2.8025939,4.5330479,4.450700988888889,4.36290302,2.770462523333333,3.61511750475,3.066641316666667,3.5342782257438006,3.1235937,4.54802878125,3.9324665999999997,4.511745757142857,4.250800166666666,3.7211602289846817,3.8904166495081975,4.401341094323144,4.131650282815532,5.604968714285714,5.20034551829268,3.8734944333333328,4.445317929285714,3.4658793799999996,2.338198506928571,3.6325673110000003,3.9503767464999995,4.452562316666667,6.029289331137723,4.297101705882351,7.2013260229999965,4.746529171428572,3.743819723043478,4.2682348,4.461721450000001,4.920037499999999,3.496907425,3.7588660678571424,4.2382405532,4.705587316666668,4.497840140705882,3.2171016103750003,2.823202814545455,5.188697992307693,6.110935700000001,4.2864628,3.2074889676666665,4.49079504,3.5742136199999996,3.71979148,3.8351426568333333,3.44450583535294,3.6490297,3.1938879344000006,5.168618026315789,3.5640784333333335,5.617355150000001,5.676244433333333,3.549268333333334,3.581232814285714,4.1520883125,4.620044732026142,4.55456722,3.826261933333333,1.911235942857143,2.43612612,2.9717182749999997,4.2415649,2.6324440000000005,3.392635802857143,3.668904113043478,2.1977214213333336,2.3900127,3.6881015249999995,3.8369572944444448,3.931744522727273,3.7402717363636366,4.013723841935484,4.334409518181818,3.8860004555555556,3.895847,3.1173097999999997,3.908703042857143,4.05245447631579,4.681652964705883
ACH-000874,2.5341478487500004,3.01885654,3.3824053081111134,3.7223508915714287,4.275953572222223,3.09990616,3.5332304833333334,4.534390587999999,4.68072095,8.3030664,4.542462225,5.940552199999999,5.006951546666668,6.901258097142858,5.051678922727273,8.037739172727273,4.782230419999999,8.760784242105263,4.4117463866666675,4.473428170416667,3.8859700633333336,4.090457262611112,3.768743414266667,3.34326979,3.1903931083333332,2.558144515,5.970600153333334,3.4094553884285714,3.5256583627142857,4.804543300000001,4.210624738461539,7.042385756060605,5.2415072125,6.94468685625,5.786960126274511,7.931918862499999,5.825074414285714,0.3169251025,6.10433669,6.97693475,4.086323151680001,3.1727480263636356,3.9220963552666666,3.6838062840227277,5.011274665161291,4.955243552173912,3.885555804666667,3.570529397666667,4.187648516666666,3.15469998,5.042002167111111,3.4006268037500003,4.121725325,3.7887682025999996,3.4293357918750003,4.005456553692307,3.4852717624999996,3.37727934,4.625323716666666,4.808044760888889,4.15371122,3.421782783333333,4.4497601625000005,3.3889652,3.7800314208181818,3.5837047749999997,5.1479894853125,5.091707,5.5162948428571426,5.333366416666666,3.8708301228336977,4.092068916213116,5.056418774174669,4.291165383135922,5.9680138,6.230742423170732,4.618642758333334,4.624512621428571,1.5240381539999999,2.5438531600000003,3.85835346,4.2753509574,5.024106357750001,6.691209039161673,5.031946982352942,7.803297837400005,4.558359504999999,3.4714161962608694,4.682663730769232,5.128896887500001,3.6182736450000004,3.3791675750000003,4.167859735714287,4.768222253499999,5.494277489583335,5.087516125588236,3.1132264858124996,2.811246029909091,5.124431234999999,6.178943375,5.686951766666667,3.4372596150392156,6.628167379999999,3.3519564600000002,4.10437488,3.990422654020834,3.6501941522470576,4.388458054545454,4.196609220266666,5.477059336736842,3.1891792999999997,6.744667000000001,6.493756755555555,3.203134066666667,3.3534146128571427,4.7100338875,5.425840664836598,4.97516934,4.540046733333334,1.2416285985714286,2.36171294,4.087805625,4.190029133333334,2.4539909675000002,3.686421377979592,2.6091748336521734,1.7263850004999999,2.6288766333333333,3.008604925,4.554999944444444,4.402306468181819,4.149506077272727,4.4991521322580645,4.892119463636363,4.875992988888888,4.355724585714286,4.266326766666666,4.757110460714286,4.534493441657894,4.418483215647059
ACH-000876,3.2096878500000003,5.1379551249999995,3.9805183792777776,4.230179522857142,5.085699485555555,4.744599599999999,4.688506449999999,5.32458772,4.828093083333333,8.50424856,3.1116510400000004,7.322640375,4.931001873333335,7.112900402857142,4.726410118181818,8.190534993181819,4.2071278,8.731298136842105,4.620717359555556,5.043261497333333,3.9556644893333335,4.575060288472221,3.7816561313333334,3.914982394,3.824924695,3.4056676000000006,5.70271856,3.618722807857143,4.666173114285714,3.8943601400000007,4.234059069230769,7.035826701515152,5.2171457075,7.12569025625,5.829430679607842,7.78876265,5.340671271428571,2.7199297025,5.963686270000001,8.97695335,4.7626019602000005,4.4220391578181815,5.741893075333334,4.184001168636363,5.107108222580646,4.680214495652175,4.455057266666667,3.3707487976190476,4.669932377777778,4.1995470571428575,4.9528480222222235,3.7196996545,3.9209103250000004,4.281944320666667,3.3544582125,5.779462684615385,3.4019260118749997,4.07883698,4.849303333333333,4.745843666666667,4.604834739999999,3.259980871666667,4.95147417,4.099993266666666,4.247063870826445,2.8427439999999997,5.3270131350000005,4.405442233333333,5.321701257142856,5.569913466666667,4.300153380455145,4.463859416393444,4.831372675109169,4.733491021844659,5.920789142857144,5.760963320731709,4.389959470833335,5.364642781428571,4.07004812,2.9887672742857143,4.1397036473,4.437005036575,4.743164940833334,6.718323324670661,4.779845871470587,8.027924239599999,4.882438307142857,4.00307766826087,4.814400723076923,5.364108937499999,6.19708735,4.973008575,4.31562115,4.7209309668,5.268335870833334,4.991322727529414,3.8271674625,4.565507520909091,5.630687242307692,7.0823646,5.311386866666666,3.7932752660392155,5.650315780000001,3.4935031600000004,3.4941752800000003,4.580770399,3.94594982592941,4.734521418181817,4.378347546666666,6.218906250526315,3.7132403333333333,6.280391900000001,6.0244733777777775,4.0661192,4.172302372857143,4.3563623875,5.161507959477123,5.0656379466666674,4.513774911111111,1.5932278780000002,3.207766168,5.104665174999999,3.8763352999999996,2.450409775,3.9755868202040805,3.864596178695652,1.9270459859999998,2.5745326,4.19517825,4.233023149999999,4.151949509090908,4.2074898590909084,4.1501275806451625,4.541451454545454,4.345798811111112,4.142473992857143,3.2736748,4.393390325,4.384453465789473,4.782338982352941
ACH-000878,3.765331134625,5.6698694000000005,3.889673618877777,4.737547259714286,5.0057460944444445,3.7286755,4.295757883333333,4.898620732,5.075903566666667,7.814191030000001,4.9651944,7.23053275,5.232479426666669,6.674283147619047,4.981998622727272,7.8709408045454525,5.06166048,8.416870152631578,5.20700491111111,5.257908645833332,4.763847,4.6160950722499985,4.0992413312,3.13806152,3.3119454333333334,3.4857201,6.252204497333334,3.616244426142857,4.257750460571429,4.0229810399999995,4.331971538461539,6.907960077272727,6.097863575000001,6.787333231249999,5.826163311764706,7.717868137499998,5.462756885714286,1.2267420549999999,5.8067731799999995,9.334433924999999,5.15991524828,4.355799618181818,5.353666457066666,3.8959112949318184,5.227464959999999,5.104065300000002,4.864740080000001,4.082242767142858,4.981276766666666,4.011791708571429,5.011946666666668,4.02744580375,4.426942675,4.114103034933334,3.404471,6.2849353,3.860695935625,4.5966608736,4.8946469666666665,5.2165828888888885,5.02940268,3.7898543280000005,4.175749790625,3.8130274600000003,4.12266817350413,4.06483025,5.188585946249999,4.880997333333333,5.273162114285715,5.732332433333333,4.380904125805251,4.597971286639344,5.218041269432317,5.0077519782524265,6.427990885714285,6.109706895121949,4.897890275,5.1846349357142865,3.426592254,2.9008276407142857,4.1201501899999995,4.5891395563,5.297299072166667,6.6504488892215585,5.163299030882353,7.662094403999999,5.280420242857143,4.350671937739131,5.295539930769231,5.0534473250000005,4.950208676,3.7271857000000006,4.7112793178571435,5.1670716444,5.457991591666667,5.34047008964706,4.4945966437500005,3.9061146505454545,6.552834780769231,7.3103215,5.396900666666667,3.7792089568627456,6.41464156,4.48947376,5.1398672,4.838492313500001,4.250640636200001,4.509727799999999,4.508206773333333,6.060215671894736,4.047006766666667,6.537992499999999,6.431212044444444,5.144766166666667,4.163280381428572,4.506988125,5.490651791503268,5.098380746666667,3.9852953555555555,2.262835881285714,3.40616012,4.355601325,5.6901342,4.566137775,4.354235879795918,3.8125415484347824,2.732253046666667,3.4707565666666667,4.225622674999999,4.886362877777778,4.507416618181818,4.539020163636365,4.679547835483871,5.012257863636363,4.823285277777778,4.761698914285714,4.017556633333334,4.721519785714285,4.861313790789474,5.346021270588235
ACH-000879,3.379168758875,5.844085525,4.418497218533331,4.5171011094285705,5.229253766666667,4.4090310200000005,4.77217885,5.4031929960000005,4.9047428166666664,8.23247416,4.8715851,7.111637825,5.4657052466666665,6.765893605714286,5.211477749999999,8.089264734090909,5.09829536,8.826592210526316,5.225460488111112,5.6374475205416665,4.562397032166667,4.795232036125001,4.577730467533334,4.52818456,4.578285266666666,2.6592546133333337,6.5475547133333345,3.666831261428571,4.405352107142858,4.37113554,4.627166346153846,7.130002406060607,5.9916114625,6.98457490625,6.001076923921568,8.0498637,5.929342585714286,2.949767945,6.17838376,9.0257488,5.126018866699999,4.933817881181818,5.0414198799999985,4.348721295568182,5.392900622580644,5.099691899999999,4.903581873333334,4.4035089309523805,4.933498677777778,4.349867885714286,5.108048767111111,4.97515925,4.93022675,4.6435846173333335,3.7920324625,5.525995528461538,4.28004083375,4.0069707800000005,5.438920816666667,5.6096106,5.090266,3.60420133,4.52624825,4.137437689333333,4.412930519495867,3.947829475,5.956284075,5.101707766666666,5.6076111428571425,6.321910566666666,4.6512155226170675,4.807603294229508,5.393705707423581,5.043680825533984,6.486380228571428,6.163009426829267,5.148623004166668,5.39174705,4.4149135799999994,3.174201706142857,4.747303598,5.063644966749999,5.49394089625,6.853096573772457,5.321256998529412,7.888683145200002,5.528319814285714,4.683958796217391,5.3815603923076925,5.4714417,5.459279033333334,4.01352045,4.904397810714285,5.389457115999999,5.804728020416666,5.614270258588234,4.17664762525,3.5925730000000002,6.213637726923077,7.2568885000000005,5.9040539333333335,4.240620856901961,6.3036999,4.340356300000001,4.77226302,4.927517548749999,4.376639941729411,4.574693454545454,4.626863766933332,6.581355136842105,4.541929166666667,6.698759816666666,6.6187267,4.410961933333334,4.344072014285714,4.85135395,5.640500305228758,5.286774806666666,4.536938622222222,2.575266557142857,2.9864694819999995,4.582514875,4.9729556666666666,2.5613380425,4.35519898632653,3.9489273536956517,2.5550139578333333,3.853037066666667,4.707866650000001,4.7788030500000005,4.7300232,4.723988722727273,5.0816550580645155,5.201291227272727,5.453502988888889,4.972692757142858,4.8003475,4.935760196428572,5.025489180263157,5.4748898705882345
ACH-000880,3.5242948535,4.69099569375,3.8665599773888877,4.741824211885714,4.9073291166666655,3.7834878400000003,4.79999805,5.166429976000001,4.482205416666666,7.88421508,4.54747305,7.1508460000000005,5.2676928033333335,6.580400939047619,4.925069031818182,7.728734300000002,4.4335096400000005,8.326035705263157,5.410418222222223,5.130262428208333,4.7771246666666665,4.386262820527777,4.432639184666667,4.03111184,3.964864666666667,3.4406611666666667,5.749898833333334,3.334313161857143,3.9120738814285714,3.1125724708,4.312100269230769,6.794179210606061,5.849159524999999,6.608461456250001,5.808219682745098,7.515092774999999,5.982486771428571,4.5497496725,5.888801030000001,8.6348629,4.6901644622,4.318497612454546,4.8829152366666655,3.8016210118181806,5.033954271612903,5.118159504347827,4.5497611,4.146758153333333,4.8965700666666665,3.884749771428571,4.674566199999999,3.8591046553750004,4.08223565,3.9000381580000005,3.4604172677499996,5.064231735076922,4.205617158125,4.90496298,4.926857283333333,5.306035144444445,4.884482520000001,3.7059199,2.864988505375,4.188661933333333,4.2264879354876035,3.6506082500000003,5.1582289362500005,4.728779333333333,5.1944062,5.721209066666667,4.341220316544855,4.522706616434425,5.2255338385807875,4.939988351601941,5.770604262857143,5.929890442682928,4.9828880374999995,5.106901399999999,3.422120475,3.1831429621428566,4.239243053999999,4.86832556575,5.122038504166667,6.547916021676649,5.044984507352943,7.5638800012,5.161380557142857,4.835507537826087,5.324350407692307,5.21670375,5.155462216666666,3.8354787249999998,4.8197549678571425,5.102220760000002,5.590284725625001,5.381580468588236,4.1525067915625,3.5185706318181817,5.737860193653846,7.32848755,5.8064157666666665,3.830475233274509,6.2297954,4.1464094924,4.77663808,4.735339832937501,4.182742198011767,4.580397163636364,4.246569953333333,6.298706231578948,4.477133600000001,6.597474316666667,6.626390066666667,4.896763466666667,3.7727339570000002,4.933288650000001,5.468402037908498,5.183225066666665,4.3591068,1.8513842714285713,3.5130821599999997,4.014444575,5.3080549999999995,2.7438541350000003,4.1471274910204095,3.6112029336956515,2.530232634,3.062306466666667,4.672726225,4.812296466666665,4.725989009090909,4.774475972727272,4.807278264516129,5.1610225181818175,4.7753109333333335,4.907925042857142,4.0938782,4.955772203571428,4.931844447828948,5.187245766764706
