,OXPHOS_CI,OXPHOS_CII_CIII,OXPHOS_CIV_CV,TCA_PYRUVATE,FAO_LIPID,AA_COFACTOR,MITO_RIBOSOME,mtDNA_RNA,PROTEIN_IMPORT,TRANSPORT,REDOX_DETOX,MITO_DYNAMICS,CELL_DEATH,SIGNALING
ACH-000076,-0.9355246462247228,-0.9090286528627756,-1.2884240384904695,-0.5936235814129269,0.47586304261228296,0.30925040534652826,0.06255506641226469,0.6054386374608856,0.5218880321495378,0.1722827007713145,-1.1623222888866918,-0.38828353993464776,-0.29773963721577956,0.5149035562331349
ACH-000077,0.18568680841287652,-0.06194892789130868,-0.5268983154716409,-0.3293618556150318,0.5988838661640165,0.29322021293293576,1.0967168056632146,1.4287210661351446,1.1243291182702557,0.6006066795828687,-0.1270083357041235,-0.25065898591610597,-0.7050729162700895,-0.2185287484665479
ACH-000078,-1.4093599461948598,-1.234225854631328,-0.9076994207744234,-0.1283690157090305,0.2613320474825444,0.03314091487464968,-0.7334741181400708,-0.1947488272604842,-0.17654833963309485,0.7229034953399441,-0.5903092100907216,-0.23973342231444503,-0.7240338879602619,0.7517258169843094
ACH-000082,-0.07802955951476545,0.17681332603702357,-0.5813419389690417,0.04244200403979578,-0.3435506798002265,-0.36689668661961505,0.556205834734702,0.6686648184677589,0.8369581029641289,0.006347892095026675,-0.568753646719689,0.6221330393747997,-0.8554584624729835,0.6250133088980682
ACH-000085,0.08775843577377154,0.09955306525261884,0.16301410738465,0.12073381720728604,0.15009793700996174,0.2700168107584432,0.18967420857030137,0.1843105250233053,-0.48518666387884263,-0.7921668342920367,0.4714928801891144,-0.5138762752936146,-0.331059122351604,-0.36581819162074436
ACH-000086,0.3588095710129056,1.4370261572249812,1.2343002332071882,-0.7398257956878845,-0.8707910769800477,-0.9816992691619735,0.7386528135726593,-0.45657255150615816,0.31381052176866264,-0.6250481931157673,-0.44863806777424825,0.5466679781256463,0.23468570676391856,-1.2152659003719646
ACH-000087,0.4974182893366132,-0.06547216004035616,-0.07551055789201597,0.014093022180305545,-0.016230373060081377,0.37715326751207784,0.8671834043963195,1.196318040365787,0.8697521918106272,0.6827414198142553,-0.49640296506339887,0.3258373646565392,-0.4463294292080051,0.7390874793586635
ACH-000090,0.7472140762410987,0.5946472402733014,0.5038494503020092,-0.5200825206639828,-0.47896827145190146,-0.7582160567495433,-0.12905422206272016,-0.15417454994658264,-0.15682988843320483,-0.6617459780179282,-0.17974617590923073,-0.795827548268202,-0.5690994668753909,-1.3758364199959185
ACH-000092,-0.13264114980176928,-0.6043200769365504,-0.5428830431015677,0.5017354703830486,-0.29928614288494376,-0.3956728498015896,0.34485827745112996,0.3884354457949575,0.33901373687020353,-0.12288706579550043,-0.13995698131260087,1.0318965313007786,0.7177656849850395,0.7874183362237068
ACH-000093,-0.3469819260830648,-0.1396559131312301,0.33189964878875866,0.07873775994927312,0.8432312812214656,0.4930767464728265,-0.2218229648602279,-0.09955595516478521,-0.350357799724906,0.14119868518515427,1.1222214483930444,-0.13830728818012264,0.848609688813259,0.14599698930858696
