,OXPHOS_CI,OXPHOS_CII_CIII,OXPHOS_CIV_CV,TCA_PYRUVATE,FAO_LIPID,AA_COFACTOR,MITO_RIBOSOME,mtDNA_RNA,PROTEIN_IMPORT,TRANSPORT,REDOX_DETOX,MITO_DYNAMICS,CELL_DEATH,SIGNALING
ACH-000094,-0.5332283106850116,-0.5493513660387739,-0.10015583771213266,-0.4249628040664617,-0.24370600340698348,-1.0092439280140464,-0.6497764809677979,-0.29754524344376637,-0.46541840261072887,-0.4331528347306745,0.48024264773124703,-1.03431942244475,-0.44764414598129193,-0.00962303358246189
ACH-000095,-2.2113985036586064,-1.4984358860241556,-1.7583312326966314,-0.8249574715730744,-1.1946544693847436,-1.0619441152650346,-1.0702597786418628,0.029379857061310098,-0.687502273085028,-0.024212377814051934,-3.633219844307884,-1.0231649764192465,-0.26640318236260535,0.012227013463143421
ACH-000096,0.49604531786667566,0.7361253185666458,0.24675407132000582,1.5322489458990638,1.3082255370540146,1.586927304064992,1.567496771287856,2.5537057919810136,2.3477056235172276,2.0027191436969973,0.4505091943005831,1.2205920615254284,0.9970923624888914,1.8348823090875344
ACH-000097,0.9212108448565758,0.2012582648799363,1.2363626193704258,-0.06071934299477118,0.46604291492651534,0.7089892252748482,0.6454088632901885,0.05355970942970774,0.5704437210220025,0.9201906955637766,0.48929657923640524,0.5492434876393532,1.091837922348937,0.30264370513978744
ACH-000098,-0.3626187583093158,-0.017689644552875174,0.06329622106073528,0.7881630158059898,-1.1951639048228084,-0.9719959014043481,0.7782409789151955,1.1167499327883297,1.5630509550183977,0.5647059779184747,-0.02391705271653869,1.3430923807788684,1.2417346979038175,0.24075562169643083
ACH-000099,-0.3372937389025253,0.15093283097936475,0.6810444156636457,-0.7902996048460198,-0.8682780108555824,-0.633804535701157,-1.1245059600789193,-0.1552257765948925,0.13490844059102128,0.0008676002976079969,-1.495103608359732,0.21376980007168564,1.1626670928490561,-0.0815094770374344
ACH-000100,-1.4783522853202522,-1.2958515765407173,-0.6303488573528366,-0.5320343601475636,0.59216179478299,-0.097784253487854,-0.780416705698098,1.3843538914524287,0.6696607586474241,-0.1293004783627321,-0.8104468344568795,0.7978469404734159,-0.18964193006547006,0.09588492957025967
ACH-000101,-0.4817511544396716,0.2721853800992475,-0.8423996475101905,1.0728101730528248,-0.18338050978656154,1.2740925647694012,-1.4838090465803893,-0.1617826481092455,-0.7454187026790869,1.8127929702735202,-0.24759447789117048,0.7614612669699556,0.2370334669503485,0.8452837876855724
ACH-000103,-0.5147533393879148,0.16931872033442208,0.38117139680419215,0.6482655470533678,0.8840484766312006,0.3155162961396057,-1.1653729802701605,-0.37646434353952335,-0.47655559610579545,0.20223326537295083,-0.5789100144907721,0.3698407018128972,-0.5150882132510713,-0.10762705274918138
ACH-000106,-0.32335701130851285,-0.040921505489333036,-0.07071724984474097,0.6002185767476513,0.6510045538959887,0.6629642409029558,-0.9652305108590694,-1.2225755692793567,-0.7786954043396997,0.6039241653949461,0.3499593485150174,0.6726753780315556,0.9673198760718207,0.05867115528766285
ACH-000108,-0.44232717618414724,-0.010985508918281223,0.17748008918142852,0.005676615952828583,0.7145194484890466,1.3866616660035842,-0.06377821574871657,-0.4999392822165965,0.5021911722750102,0.27573202794719587,1.8390937887044523,0.4314916424496494,0.315948490437074,-0.19356337303989973
ACH-000111,-0.5174864482995655,-0.5952032456002868,-0.7911492970939807,0.29099312041558584,-0.24720051546719943,-0.2888814464337706,-0.7327107798269172,0.08471055463998631,-0.037622704898384235,0.5381742832782145,-0.411405940098722,0.13305171152273915,0.1392956420692824,1.1037793604761383
ACH-000113,-1.3878855588605803,-0.10863138573205362,-0.46892088828798834,0.9016987568858083,-0.2675939388541097,0.5960988766706491,-0.35985820111635713,-0.4894503567093087,-0.4239140592996744,0.7723696919829853,1.0495447581914017,-0.6688177086332922,0.06884339402188067,1.5163612804196216
ACH-000114,-1.7198840536540574,-0.6678437811133845,-2.2307145483700035,-0.9505154146109942,-0.41620994453223925,0.15978901656591787,-2.0633295421212883,-1.3891721511775263,-1.1628617070507987,-0.7943002064606707,-0.4807782431782442,-0.3398417709125134,-0.9680701387945778,-1.0087439404628649
