,OXPHOS_vs_TCA_balance,FAO_vs_TCA_preference,Fusion_vs_Fission_balance,OXPHOS_Assembly_Stress,mtDNA_TCR_ratio,mtDNA_TCR_balance,BCL2_prosurvival_vs_prodeath,BCL2_prosurvival,BCL2_prodeath,Mitophagy_vs_Biogenesis
ACH-000802,-0.26370476771740986,-0.13925983636521003,1.2740481283367693,-0.10488264934540424,2.7299497318040116,0.22254343303157384,0.353890470335771,0.35112968209861645,-0.0027607882371545075,-0.3295130426010735
ACH-000804,-0.28034032004104814,-0.7029827034745694,-0.24299104877227268,-0.22780156380193536,1.0078740138227336,0.002684383961355674,0.030941146135117312,0.009040037795614797,-0.021901108339502515,-0.3374409670070659
ACH-000805,-0.693697644098442,-0.8951162610433737,-0.19366822553914909,-0.18077055868708258,0.9616818903203641,-0.01834852761429051,0.5861122776366627,0.24479785343918709,-0.34131442419747565,0.05048231827175485
ACH-000807,-0.2913364535990247,-0.45588941845358144,-0.7052470634416256,-0.14042330198860567,0.042717557338846884,0.2941595267747895,-0.5886965102822967,-0.3840602344231317,0.20463627585916505,1.157563490602079
ACH-000809,-0.7778484644809331,-0.3198289671387978,0.6367053063759525,-0.03394331794685901,0.049189421069565205,-0.26396288454237987,0.27534113699600965,-0.30879363687112077,-0.5841347738671304,-0.9916869277032964
ACH-000810,-0.49621049246078625,-0.9120781997981082,0.5697883674714666,-0.12895436402861585,0.5484479271054322,-0.2659031058363875,0.6059765381970442,0.6453135233462701,0.039336985149225914,-0.40804811245985256
ACH-000811,-0.6989075962416624,-0.5568187264809176,-0.49607746424972127,-0.15433376883587985,1.9847679907704914,0.0575839929403669,0.23722295119181083,0.2506141265141918,0.013391175322380966,0.8343678855040857
ACH-000817,-0.13777905767536017,-0.44205352822607535,0.3706164216505602,-0.5001937371836432,-0.15264100497952615,-0.15336330784958738,-0.13419928183665503,-0.4964440555066337,-0.36224477366997865,-0.46358613231975054
ACH-000819,-1.2154476849587514,-0.8772486775551931,0.4070084191265478,0.34737836434514385,0.4446110672378348,-0.5427136201652012,-0.5640924605406246,-0.21701000617584598,0.3470824543647786,0.3753388396062019
ACH-000820,-0.5422874902121241,-0.5130558544780788,0.33630045450532176,-0.14846445223640936,5.631479406858162,0.327995887674949,-0.3232181103393834,-0.3947088355938302,-0.0714907252544468,-1.099391463421032
ACH-000821,-0.24954478998036983,-0.297064234136455,0.37850102968891086,0.22667549156455624,-3.274009086263724,-0.3406751894274218,1.0003850938236596,0.6179259866468885,-0.382459107176771,-0.5564461551124111
ACH-000822,-0.3828807275469621,0.21009504148391914,0.23699161995863222,-0.12682692842627352,1.5946220304267666,-0.22816157470672366,0.2483222723988284,0.21831743958456973,-0.03000483281425866,1.9885024858233005
ACH-000823,-0.0525131033018032,-0.47363888527780557,1.5357996813536605,-0.4294850629083525,0.6082561349239929,0.09908978469293969,0.01242967776858217,-0.3791308114815153,-0.39156048925009745,-0.597434307986699
ACH-000824,-0.38599979700417764,-0.21354610411136876,0.7212085025436709,0.08148484305185129,1.6790071597965757,0.14007122165008434,-0.1452151136218511,0.11355003107738373,0.25876514469923484,-0.5716841871954705
ACH-000826,-0.713455586522913,-0.7959601306680602,0.7175323319766042,0.10804413549230389,0.8566775330493992,-0.04137583291904512,0.1765387232193743,0.1623383088238611,-0.014200414395513204,-0.4321965894511392
ACH-000827,-0.5773114970015819,-0.07796140231546296,-0.11819487101456372,0.043004258577226895,0.3272830027627178,-0.2040684226908484,0.7439017456829582,0.8733655623478083,0.12946381666485005,0.4996846706486524
ACH-000829,-0.6575706347652359,-1.0625151055276285,0.2977685709852812,0.14014097471439171,1.0612821283206102,0.03784181356092309,0.43047214067433975,0.6004844795160198,0.17001233884168004,-1.7786789772306864
ACH-000831,-0.19547183676825053,-0.7496356506075104,0.9262038119607326,0.12163057461446702,1.3472106092963387,0.12191925460760555,0.38842605077275627,0.1343720387159633,-0.25405401205679295,-0.9831953247057184
ACH-000832,-1.2479655902490314,-1.1702172960297812,1.0897602348818567,-0.32149190887156387,0.4985095898675275,0.3006799750647536,-0.5527021654683104,-0.2347701071357246,0.31793205833258575,0.2300054368505653
ACH-000833,-0.116856039095938,-1.2339951674007952,-0.3532561834543778,-0.2200427033256448,-0.48175317710188204,-0.5614723408568096,-0.33952526983215714,-0.30794448992828566,0.031580779903871474,-0.0984437356196032
ACH-000834,0.935498846478128,0.8728890655499821,-0.5184795021429962,-0.44084854154250674,0.8273472443218146,0.13378350729370125,-0.25808056333784674,-0.44354208276444024,-0.1854615194265935,-0.1539503606093129
ACH-000835,0.6070916170917369,-0.8666221086354482,0.5757185925813402,0.25454785312213324,0.5119812254113344,-0.21418711989947697,0.4743306429624334,0.38720593395270264,-0.08712470900973075,-0.6032330807629794
ACH-000836,-0.20064162228249438,-0.6213291158246685,0.031655100708159634,0.06334294939724665,0.10658180490750675,-0.24353629178932776,-0.3531231672652681,0.029039733953926405,0.3821629012191945,-0.7511273675170614
ACH-000837,-0.16468353465788182,-0.6849065038506903,0.5759560200853292,0.0530674545031338,1.2451255012458218,-0.020012946932713577,0.300358032084381,0.19480498482292039,-0.10555304726146061,-0.3309328430178399
ACH-000838,-0.9848419663132962,-1.3008361075032837,-0.4319752563227423,-0.33863991557143014,7.96329143736229,0.26003367458567117,-0.1126107205851177,0.10777637207493704,0.22038709266005474,-1.3285897253940315
ACH-000839,-0.5031821375828924,-0.391766315859166,0.6045833466573168,-0.5567812326998341,0.9844479833808973,0.019730612713534157,-0.3974967395673405,-0.5917716713490341,-0.19427493178169358,1.1534215598098068
ACH-000840,-0.1494507160968295,-0.35301927677676836,0.44248703328318034,0.11955974171097902,1.2701508575247822,0.08394258787011949,-0.013201095809395325,0.4864706540320728,0.4996717498414681,0.389914319860346
ACH-000841,-0.7329463685758393,-1.233296566921486,0.2404124980999563,0.11417796639651753,1.2685488771155855,0.11546817048677205,0.0031752094135665404,-0.10270583286647232,-0.10588104228003886,-0.5953888483564442
ACH-000843,-0.27924984550101006,-0.34551666108394585,1.3487297161986715,0.048793850168816155,0.8576249250696781,-0.1329326928246265,0.03714664754067809,-0.22707562942753984,-0.26422227696821793,-1.290273433076829
ACH-000845,-0.25150384903863443,-0.04026000851251199,-0.0287176253251579,0.1680077906179942,0.9575475300871531,0.0029814274477334562,0.3483291251592974,0.1295229064524269,-0.21880621870687053,0.25716526877805373
ACH-000846,-0.5653518754374792,-0.2146168052198864,0.989571152627994,-0.05684508634933906,1.5505192456325518,0.1578168410327887,0.29505268020589737,0.04639787790395429,-0.24865480230194306,-0.8450097682479492
ACH-000847,-0.49625677167175725,-1.0908054221722547,0.0716211952507215,-0.26622935375199264,1.2260635436560268,0.10216271283038891,0.2497419799600149,-0.6437984956486865,-0.8935404756087014,-2.194064917015063
ACH-000848,-1.0848954895615486,0.07212631834225391,-0.8729519158188661,0.062257335941708236,0.40703683223719045,-0.6783905190443806,-0.4151658666222619,-0.49336542734805866,-0.07819956072579676,-0.3794450165416729
ACH-000849,-0.4803408712462974,-0.3288675830244777,-0.5641265698712492,0.11223441017274274,-1.80227202612957,0.3516676031307867,-0.2731523110487567,-0.00221293159758576,0.27093937945117097,0.27126011649818327
ACH-000851,-0.34163554328901413,-0.4518939816205543,-0.7799426671770888,0.18348399888032907,2.0070979829853863,-0.17824005747766083,-0.020108362061702523,-0.3707111538602492,-0.3506027917985467,-0.5116962283464915
ACH-000853,-0.4666732169677345,-0.09067024318745226,0.5724828244070276,-0.020784193023469538,0.820121624338044,-0.08822742524766242,0.15664282157119086,-0.20302334175100412,-0.359666163322195,-0.12515685285574546
ACH-000855,-0.2243432508685293,-0.44822178800239143,0.4159157714800651,0.7092718959799423,2.5085342878877266,0.36399003132196955,0.2929774786613628,0.32330232850941404,0.03032484984805121,-0.9423411078878672
ACH-000856,-0.8652889345980713,0.16117481945366985,-0.2596012610296209,0.13461251244434955,0.5876713702911077,-0.34977682011272154,0.23911094281129808,0.1670231052443641,-0.07208783756693399,0.1298643490198288
ACH-000858,-1.2382688138450866,-0.30774082201446185,1.4943361844895364,-0.22027318333744905,0.6907846479198019,0.3413592192615602,0.17512907533050293,-0.6088404396326343,-0.7839695149631373,-0.3693262193116984
ACH-000859,-1.4635650494458576,-1.149582661482663,2.124849633355608,0.2341485300459483,1.6287348475060712,0.1881310573918139,0.038750258823141565,0.2103496747572588,0.17159941593411723,-0.19435948809638104
ACH-000860,-0.12318939360947483,-0.7012907473119553,0.09767606278731619,0.12111190458969355,0.29137425449309234,-0.44653474083138245,-0.0107937570128976,-0.08908863999567253,-0.07829488298277493,0.3338095929763135
ACH-000861,0.06954053610221668,0.036838272705214434,-0.2733835354523855,0.3815053907918508,0.8525351351739201,-0.057152315651465335,0.12464900560368779,-0.02386817237103329,-0.14851717797472108,-0.3796332674231109
ACH-000862,-0.11069144545522142,-0.46505125669773417,0.8195166668306623,-0.05962877071735134,0.34039986717546533,-0.255493203045703,0.39999904894070876,0.8215278726103967,0.42152882366968797,0.11758396369874874
ACH-000863,-0.5373316787372437,-1.0407580679634862,0.02792371839621932,-0.5116164313908591,0.39058688667108943,0.2480832275726673,-0.7437061526663066,0.021927515449945645,0.7656336681162522,1.32259453454316
ACH-000864,-0.5596192077065871,-0.8146480778892189,0.007213433400839721,-0.2725914469081611,-0.12847965564272873,-0.5029314957858898,-0.261027603475698,-0.25536123783594206,0.005666365639755943,1.4504694820892952
ACH-000865,0.31611672143938896,-0.31049723668197743,1.2713235446254854,0.3741775966083115,3.456651088523109,0.5773200788199323,0.4323680636201354,0.363497790308344,-0.06887027331179141,-1.6513405190207602
ACH-000866,-0.36570061090374756,0.30897423941242774,0.38218346025210503,-0.24117652888151542,0.5522246070039691,-0.34564947581993394,0.016106166257811305,0.28508834588663257,0.26898217962882126,0.4442202247171112
ACH-000867,-1.0649039754703982,0.24599117024447248,-0.02864394254909347,-0.19036492678201855,2.913568991782112,-0.10554927720585588,0.4725415076150803,-0.2290496298901025,-0.7015911375051828,0.7953361489290579
ACH-000869,-0.2979668016977295,-0.3943970701085917,0.10379650125240053,0.3222142965856899,1.9295776570801217,0.08533906561214966,0.5107392570519464,0.29311176911838666,-0.2176274879335598,0.22451337008352312
ACH-000871,-0.7722712046367921,0.04606735558969599,1.2283356126365943,0.5123279152607818,0.6968739970107191,-0.2901251728061056,0.14517201982858735,0.43874634019550846,0.2935743203669211,0.5769075402898857
ACH-000872,0.17491724691411756,-0.03886799205903607,-0.08252327517371777,0.005287321846050845,0.5070420277116787,-0.11366154089000083,1.0598626283493997,0.19320907813976085,-0.8666535502096389,-0.22843299482661011
ACH-000873,-0.5361918211609438,1.0077221640317848,1.9288759044901442,-0.2382389537367654,1.19043418269213,-0.15887103996557073,-0.2565623248099691,-0.78068220595674,-0.5241198811467709,1.6581816510437677
ACH-000874,1.4749938381458603,0.4973432891645543,-2.599647981205888,-0.4045309475167477,-0.8787006612510571,-0.41960113458863585,-0.9237873496913747,-1.139966845757621,-0.21617949606624648,-1.5305291706686313
ACH-000876,-0.3808834098071928,-0.40649141148580054,0.5841706281931293,-0.8077595103937316,1.097958000101018,-0.03225140188645492,0.037866229794879774,-0.16555517174607765,-0.20342140154095742,0.7884004212858593
ACH-000878,-0.5913878071910971,-0.36552305636568133,-0.5940055251558243,0.18332679100097773,0.8272574904592649,-0.05800273019110408,-0.3407315119733101,-0.12373067766411125,0.21700083430919886,-0.7408402625780849
ACH-000879,-1.2910133294712567,-0.22688375179563014,0.3407471573270656,0.1302515498678006,0.614164857978888,-0.34401386664705513,-0.17755532552776265,-0.20293915557138842,-0.02538383004362577,-0.07657591958472962
ACH-000880,-1.4311518238154863,-0.4744288065675768,0.3662975452137128,0.18874791629701598,1.2419845060669386,0.08869292313384486,-0.051044773476371985,0.30984816568815765,0.36089293916452964,-0.41201381361308426
ACH-000881,-0.3007340818064868,-0.669382281970227,0.6533579808264771,0.01288919373259223,0.7093452507572416,-0.15579110423281178,0.05946993801818273,0.32439648752734646,0.2649265495091637,-0.3006645140517822
ACH-000882,-1.0101479829004516,-0.7470557548753339,0.4466732087555634,0.004386689722752135,1.2264650613449577,0.07351217548929095,-0.11924167178996842,-0.21608520957621996,-0.09684353778625154,0.3121851728682997
ACH-000884,0.38450537950818636,0.0934570015635644,-0.21842417546133663,0.34781655024743435,1.674045498973075,0.14119202046694504,-0.24105700174670308,-0.34804455033631937,-0.10698754858961629,-0.31065541638635874
ACH-000885,-0.27420116125833377,-0.13433743177860075,0.3469603207456655,-0.38053733470919654,-0.2552142518684309,0.15322643103399133,-0.4319786231401668,-0.04345014461782193,0.38852847852234484,1.4328149688684841
ACH-000886,-0.3586941723937005,-0.7641974133807652,-0.13396165629955317,-0.12280796012700193,1.1744311567037693,0.02670828533594588,-0.018904637514012196,0.1357211412947464,0.1546257788087586,0.32167364062970777
ACH-000887,-0.2735610553828531,-0.2227871962108377,-0.18222558668322963,0.12907530633351033,0.39437428870146224,0.09070856686461706,-0.09229231103151347,-0.142940181691955,-0.05064787066044152,-0.1500479164773033
ACH-000888,-0.5051354919742325,-0.2787461989854749,0.07515960899470403,-0.14895481329949545,-0.2903670601961807,0.32478212282462965,-0.533858374960834,-0.21655139637043308,0.3173069785904009,1.5962968624253193
ACH-000889,-0.27168604475303304,-0.400235262906542,-1.1313955208113158,-0.049579877395760474,0.7087068708912951,-0.30882600305028673,0.15592067572790913,0.2274814114357533,0.07156073570784417,-0.3842461352890025
ACH-000890,0.24360626943687055,-0.5898755976357474,-0.3134137143438278,0.39872869589502974,0.48914990760506244,-0.3349714135656686,0.5020512878269159,0.4018282302805778,-0.1002230575463381,-0.2251484834446535
ACH-000894,1.0460156807359726,-0.21534160392623192,-0.8004125999668155,-0.43838006467960244,4.850655006274929,-0.26225133898107644,0.4059245659078139,0.14209888372015989,-0.263825682187654,-0.9909246092866504
ACH-000896,-0.46924034857380714,-0.4526665330906745,-0.4168853528822084,-0.12703438689450988,2.3879317250252927,-0.10231909675082941,-0.6961614215299199,-0.20463468829537668,0.49152673323454316,-0.03331641642531424
ACH-000898,-0.8789238821136334,0.0025340759276283875,-0.019732110098084787,0.22531138903615283,0.33949971719172833,0.13006694331624638,0.3675490791024259,0.5803826571124716,0.2128335780100457,0.2546272975091045
ACH-000899,-0.2223295275089013,-0.24899661963849873,-0.4863082573210323,0.41634572830422306,1.3527945890829833,0.12782736459523275,0.39999365432425876,0.48312578343322804,0.08313212910896928,-0.5480869018273407
ACH-000900,-0.14074451281613265,-0.4372282387815284,0.40148776699275046,-0.13071176572085338,1.7041467014145286,0.06869349137837875,0.12047529296613801,-0.27115382444578934,-0.39162911741192735,-0.5242595176315684
ACH-000901,-0.0035974385496344644,-0.9495311159094424,-0.07181397695018393,0.20451318293756615,0.7293038297551709,-0.1072392357220272,0.6670785634784263,0.6127660598937543,-0.05431250358467202,0.10708977982583678
ACH-000903,-0.616511378528451,-1.0379160862822605,0.5233517691983531,-0.2036812222356989,0.6163317191200454,-0.044029561265056194,-0.4528321112771049,-0.22201702318894245,0.23081508808816242,1.0523005132087846
ACH-000905,-0.38132423063375626,-0.5746198448795912,-0.3009042667414477,-0.07837603828154042,0.787039483852725,-0.06401076843795742,-0.2344136554969436,0.3907665674704972,0.6251802229674408,-0.47044666828858284
ACH-000906,-0.18506342729751052,-0.07230943393344609,0.3371537441652128,-0.09303921429459236,0.5571861563221631,0.12649972516152977,0.4337838048979119,0.14626680753725083,-0.2875169973606611,0.48967400038096404
ACH-000907,-0.056339174444734796,0.2853081386113855,-0.5992580558857213,-0.3912462303332645,0.9665809743384394,0.036106106790690484,-1.0305434297593703,-0.3251402757092661,0.7054031540501041,3.1306845471142264
ACH-000910,-0.19031523270594358,-0.9921651276367521,0.7318662208444882,-0.22622478412233774,0.49288116101375845,-0.26653252355171636,0.1516436759103889,-0.16982162534314776,-0.3214653012535367,-0.146170216828003
ACH-000911,0.02742876748727896,-0.21460657163029873,-0.6277078136782264,-0.056061916153773025,0.3634124221438849,0.2876674405615762,-0.2071604687293455,-0.2035273524357582,0.003633116293587288,-0.23666385344623758
ACH-000912,-0.5933387913755503,-0.7969514014898835,0.8095732871530309,0.17943098943395525,0.7664399007238454,-0.16717202967044287,0.4761560628886193,0.4058778165790395,-0.07027824630957981,-0.23730412107821064
ACH-000913,-0.7716369472682528,-0.4914201187669035,0.7284367282270815,0.1398895222387494,1.5678274239200343,0.095885633735914,0.2816797289364899,0.3309992800096315,0.0493195510731416,-0.09224164101611573
ACH-000914,-0.6788246080715703,-0.9183581716355607,-0.4293128555056348,0.10821169395324609,0.7360804313683038,-0.2467926466542707,-0.5484266764644651,-0.376494913410032,0.17193176305443308,-1.2066791973002198
ACH-000915,-0.7436587596419474,-0.44322817968777733,0.6165921939561358,-0.25148172321384366,0.7853830468913843,-0.0504715164759523,0.7125612355332731,0.1307954126176944,-0.5817658229155788,0.08731189157442301
ACH-000916,0.040616842584516866,0.9024762199985914,-0.0950049256679617,-0.1239156296205125,1.3506685487857293,-0.024721013269669315,0.3874555545018559,0.15304715527797144,-0.23440839922388448,1.4023550048211435
ACH-000917,0.09145081713006904,-0.633401140964248,-0.21628045842733956,0.19808199528437848,0.48833027333645573,-0.2627780427720298,0.4327416242270567,0.3146937413634117,-0.118047882863645,-0.5202920809083279
ACH-000919,-0.06291312224947265,0.3813010636178429,-0.004764884115832452,-0.21728048530222877,0.6258260045588913,-0.1316916596024003,-0.3527272240633261,-0.3227324145436733,0.029994809519652794,-0.41685322837864125
ACH-000920,-0.30587310678643415,0.5048163325966029,-0.739277435873507,0.35404237026698043,0.02472051401322841,-0.6036006801159871,-0.7580830990548845,-0.0964228787888755,0.661660220266009,1.1436730972310598
ACH-000921,-0.18727229391366973,-0.7180738679493093,0.15690966737984058,0.4017037399109605,2.335408400021629,0.2581518135500622,0.35946752218338174,0.7579544154781663,0.3984868932947846,0.09275284771469611
ACH-000922,-0.21588211949621836,-0.18249526876099215,-0.47308576213650844,-0.44656128767012215,-0.060695166187677736,-0.3853813590495221,-0.3893217796714792,-0.15116776144362404,0.23815401822785512,-0.14378334166316714
ACH-000924,0.18388240829409364,-0.9423811481849431,0.21254626489110792,-0.07269696641249335,0.7705721191446001,-0.0924504739586936,0.9897082463777359,0.12650106671428363,-0.8632071796634523,0.050171060184758205
ACH-000926,-0.19312251614371734,-0.47292839655911134,0.23028351375611428,-0.1548807404129879,-0.09880656249692928,0.5722644480771852,-0.12341240178670115,-0.5006055507246884,-0.3771931489379872,-0.6056232543852587
ACH-000928,-0.454914287389269,-0.6131388184901729,-0.5732534959453599,-0.3414450201951664,-0.33324643824731814,0.08022708938191016,-0.4756745141158583,-0.090234699694973,0.3854398144208853,0.6110083036603982
ACH-000929,-0.10775832122405671,0.1428726398825766,0.058164945204600416,0.06269741947435932,0.07298751645322894,0.11359829578488473,0.08850685687908758,0.03519721324511802,-0.053309643633969554,-0.373590433473426
ACH-000932,-0.7648115747604989,-0.8497833359613987,0.6414338579679348,-0.07387837610896594,0.9939069157546538,-0.002941060061963041,-0.24899433866223158,-0.22062078773037838,0.028373550931853207,-0.11062355922268596
ACH-000934,-0.330224038447779,-0.7447855067594963,0.3560681532781481,0.01722530396723121,0.4623328396160614,-0.4802781685126569,-0.2630496305938995,-0.018920403947806204,0.2441292266460933,-0.09963003168505985
ACH-000935,-0.16693706209367304,-0.9796685348455539,-0.7260522291405136,-0.07390716981134401,-2.1804967317854747,-0.32952266812150843,-0.4653827527531732,0.48468769715900617,0.9500704499121794,0.6538525891990143
ACH-000936,-1.7351441354788175,0.12987555650284388,0.1319644035203895,0.1158191651760278,-0.024967339154224128,0.061507341469128486,-0.29695048033643023,-0.16848388430569275,0.1284665960307375,1.4512472094615678
ACH-000937,-0.9473608438514818,-0.39269341432332666,0.7081918321161416,0.23089684292299076,-0.573779604388945,-0.9755928895593685,-0.141142500181645,-0.1719846611993788,-0.0308421610177338,1.7990337646963799
ACH-000938,-1.1709176818907916,0.8289145321983871,0.2844042585135582,0.42443529765058097,0.1833768086791773,-0.5618633307766162,-0.1990007976461406,-0.05120128452233684,0.14779951312380374,0.3998158360645916
ACH-000939,-0.8773036100672895,-0.8509635923665281,0.8337832478172306,0.09309328584815163,0.6131716551807171,-0.3999316192171113,-0.3934847721687309,-0.13296815097379025,0.2605166211949406,0.45518400881259646
ACH-000941,-0.44563868904651904,0.060289604553528164,0.8129569089698705,-0.06694824971709756,1.6804071956005218,-0.03146604829887581,0.13101822709055994,-0.3041383942848147,-0.43515662137537464,0.7054804791308309
ACH-000943,1.4143495645211095,0.4848640450345344,-0.31499477936309866,0.36855006093015474,0.4052994745201584,-0.37065954355408154,1.446119723743016,1.2014596873652335,-0.24466003637778252,-1.8057201013659558
ACH-000944,-0.13356324468290764,-0.5840608639907028,0.40892010426191355,-0.22495340144968143,0.5921624448242706,-0.2422497648350383,-0.8490306568671429,-0.4320750768500387,0.4169555800171041,-0.9894912013816708
ACH-000945,0.07881264733711599,-0.04886029035840746,-0.9920534227702362,0.30935151821086104,-0.7795687213148359,0.45402568730907455,1.09759982186895,1.2659454468256426,0.1683456249566927,0.5036268477752289
ACH-000946,-0.39735140059961455,-0.14671718826051455,-0.10615077984919108,0.15880211997919721,0.584676323562414,-0.15513576264146445,-0.6814699715133362,0.03229378469412868,0.7137637562074649,0.6086556073452187
ACH-000947,-0.8673943740016787,-0.573824173738597,0.5648074415732471,-0.16432995328418254,1.431298437179436,0.28979305777547837,-0.48882321158819375,-0.6165331778462889,-0.1277099662580952,-0.6877770483808691
ACH-000948,-1.2243467981868146,0.2293661537191214,0.14640954460918398,0.2726621562574185,2.1080440145591623,0.2943759043081006,0.18107276225703248,0.3685954280098633,0.1875226657528308,-0.9762726714982107
ACH-000950,-0.6887494940351396,-0.16088282327829106,-0.38152434849588684,-0.40337912021602057,1.1204497507224151,0.04733316618061345,0.05873414004406394,-0.1985664559105512,-0.25730059595461513,-0.8264875179766352
ACH-000953,-0.3662058712284795,-0.7387190944283748,0.08714952836680523,0.041471846016308656,0.6011859822734246,-0.4867711265858704,0.015798730623377444,-0.5532991792863462,-0.5690979099097236,-1.5905509461507452
ACH-000956,-1.2048673890145802,-0.2794688909429972,-0.7943828956960883,0.22984409479033086,0.9648554062319012,-0.035788179080168625,0.23565938089907623,-0.0020039373513402125,-0.23766331825041645,-0.7013861165129898
ACH-000957,-1.1868534572330627,-0.008398373384834068,0.23914873872542694,0.2816267607516881,1.9631681641198249,0.3184050165419741,0.2537090854797872,0.07759067526618432,-0.17611841021360286,-0.675506299671623
ACH-000958,-1.222134950192191,-0.12293753023507663,0.41811658123270834,0.6970182249615787,1.4784260031313439,0.25942400649436026,0.37089300348986587,0.46570395575101686,0.09481095226115101,-0.9348396662510137
ACH-000959,-0.8980972660314595,-0.19204372251480128,0.35005642925967273,0.06941490902266045,1.2042276464749846,0.157744691662822,-0.20073832101214822,0.07277817396962367,0.2735164949817719,-1.4657431734854471
ACH-000960,-0.10047065891108464,-0.2227604012575225,-0.1258926973668109,-0.18181412522207563,0.6765752881159169,-0.30372450197798706,-0.20277206230251457,-0.0028785484380785984,0.19989351386443596,-1.058440165774286
ACH-000961,-0.37448380228844197,0.350730093698029,0.7524309721797171,-0.039536313154093186,0.5202564095718694,-0.21850236762818143,-0.23580559063857118,-0.2617734966381845,-0.02596790599961331,-0.011926483713915637
ACH-000962,-0.4766110914706377,-0.06898127977324925,-0.18932847650668602,0.0011090867369137614,10.0,0.23808606685006364,-0.4119403494683045,-0.5510235814113501,-0.13908323194304564,0.8319479628678281
ACH-000963,-0.6451401648196525,0.16395532456319173,0.008867469131061512,0.09939236156325948,0.9682711122643309,-0.016860033960873655,-0.47858708796575666,-0.7187943823583762,-0.2402072943926196,-0.4361511737407489
ACH-000965,-0.12130084452190798,0.06362406045176171,-0.24760817791684098,-0.18213480834863366,-0.015968878057361913,-0.19347970554738228,-0.299612590076627,-0.09117296651960236,0.2084396235570246,0.4023980748367316
ACH-000966,-0.7132582492527882,-0.858563974664387,-0.6225311246704559,-0.15568120849044853,0.2862897263116031,-0.2532830203910488,-0.5049949251645196,-0.20229410461302666,0.3027008205514929,0.3633047787545209
ACH-000968,-0.17833397067214476,-0.22947089358149791,-0.5380345874110504,-0.1574827073012689,-0.4743180837331499,-0.2749082185210439,-0.23531083815875503,-0.27251758499347034,-0.0372067468347153,-0.18691512257384074
ACH-000969,1.3801430232197673,1.02952772865812,-0.14239978223374333,0.050404136879846684,1.2042885303093767,0.018533007902676854,0.34005295084065096,-0.2404144169014713,-0.5804673677421223,-1.2947432896414637
ACH-000970,-1.0832158449191793,-1.1963478115361643,0.498825509936092,-0.13349675506222872,0.7209442687250884,-0.1292313638549753,0.29221096761624127,0.43050894560378455,0.13829797798754329,-0.5771939655369097
ACH-000971,-0.6884916540810109,-0.3132408044232149,0.8230708386580708,0.415495471715206,1.1228636332580315,0.1148884561670015,0.14864995011170198,0.16793694821808622,0.019286998106384234,-1.806012516012406
ACH-000972,-0.012850275410496992,0.3891089954842205,-0.05468585755921923,-0.09984910170409257,-0.023378460374086998,-0.27589042160751154,-0.05252394865967558,-0.334091031700425,-0.2815670830407494,-0.7417040971567292
ACH-000973,-1.075026658868976,-1.1632277858097844,0.4408032105496317,0.18861148604520844,0.9670764086813136,-0.025300452354920955,-0.030885014779997708,-0.004611721569766375,0.026273293210231332,-0.5120429949060625
ACH-000974,0.910401421884292,0.8515572493878453,-0.5313048624324785,0.07952827102702459,0.3638714421598751,0.2594206401773056,-0.898019418775809,-0.13522772923476065,0.7627916895410484,0.5669702923416626
ACH-000975,-0.18908080283316797,-0.44704329103018514,0.5018632992000001,0.001521515423066916,-0.8777301161485548,-0.396569381081918,-0.25104844967638307,-0.42074553380197155,-0.16969708412558848,0.875134896125929
ACH-000976,2.0578453706291158,-0.06897312229112718,-1.2156056309695866,-0.17797596401911825,1.318226150679185,-0.1280474235344381,-0.30871678794465357,-0.6490917145040477,-0.3403749265593941,-1.3599683071184214
ACH-000977,-0.4384871666720177,0.6811095637712352,0.2901983131055965,0.07929071144217176,1.0994705568241994,0.03727290949648082,-0.5476549821458275,-0.1756113774045455,0.372043604741282,-0.1973459387773298
ACH-000978,-0.6425366562386469,-0.49621708618751326,0.48023350021573996,-0.028210649624975992,0.6881731742678606,-0.17614767034192297,-0.22525294589503225,-0.11900660446131753,0.10624634143371474,0.5086594578430007
ACH-000979,0.7589931894267277,0.08498164293635035,-0.8412086183895968,-0.48438419451919246,0.9177813964244407,0.13154440786938393,-0.22496517676824124,-0.8606197943398282,-0.6356546175715869,1.172537699903272
ACH-000980,-0.0010244992463398495,-0.05667948521788735,0.5669211802732985,0.17090360921362346,0.46201232008751253,-0.7400852089878305,-0.10137111136967236,0.26895866526096845,0.3703297766306408,0.3221608307216072
ACH-000981,-0.3387864157978334,-0.7602937380118127,-0.9847553433133278,0.19169843875383147,0.36789388543382673,-0.3960955513337261,-0.17924661494873645,0.29295094772699565,0.4721975626757321,-0.35121991560041627
ACH-000983,-0.11240483534394574,0.20524780541209708,-0.26369000984676855,-0.3013907710848928,0.6832487467972713,-0.16777506794118152,0.18747337143172726,0.5358898168413498,0.3484164454096226,-0.4025795386930413
ACH-000984,-0.651974319481398,-0.20646893957605128,1.3202664360843377,0.3367986750923141,0.8771695991200061,-0.13784548906422478,-0.6629482876177742,0.3015092671907431,0.9644575548085174,-0.5713582451170895
ACH-000985,-0.6666750162476129,-0.1385849077399116,0.20387297857279946,0.027800237463452532,0.827681015768089,-0.07960853050994932,0.06808685740600628,-0.39156060038467666,-0.45964745779068295,-1.0453693988537078
ACH-000986,0.06985932161430164,-0.6971841356908672,-0.029513798034716154,-0.2562396020652446,-3.2377722602841668,0.3651613284661451,-0.5513489197807392,-0.4846573437717069,0.06669157600903233,-1.4956699215290081
